item_sku_id,newyear,springfestival,tombsweepingfestival,labourday,dragonboatfestival,midautumnfestival,nationalday,h1111mark,h618mark,h1212mark,day_of_week,free_gift_flag,ghost_offer_flag,dq_and_jq_pay_flag,jq_pay_flag,dq_pay_flag,full_minus_offer_flag,suit_offer_flag,sku_offer_flag,non_promo_flag,sale_qtty,after_prefr_amount,before_prefr_amount,synthetic_before_prefr_amount,participation_rate_full_minus_and_suit_offer,participation_rate_dq_and_jq_pay,sku_offer_discount_rate,full_minus_offer_discount_rate,suit_offer_discount_rate,ghost_offer_discount_rate,dq_and_jq_pay_discount_rate,jq_pay_discount_rate,dq_pay_discount_rate,free_gift_discount_rate,out_of_stock_flag,week_of_year_fourier_sin_1,week_of_year_fourier_cos_1,week_of_year_fourier_sin_2,week_of_year_fourier_cos_2,week_of_year_fourier_sin_3,week_of_year_fourier_cos_3,day_of_week_fourier_sin_1,day_of_week_fourier_cos_1,day_of_week_fourier_sin_2,day_of_week_fourier_cos_2,day_of_week_fourier_sin_3,day_of_week_fourier_cos_3,sku_status_cd,dt
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.845596004,-0.533823378,0.90279783,-0.430065202,-0.118273171,0.992981096,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-08-31
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.845596004,-0.533823378,0.90279783,-0.430065202,-0.118273171,0.992981096,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-09-01
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.845596004,-0.533823378,0.90279783,-0.430065202,-0.118273171,0.992981096,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-09-02
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.845596004,-0.533823378,0.90279783,-0.430065202,-0.118273171,0.992981096,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-09-03
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.845596004,-0.533823378,0.90279783,-0.430065202,-0.118273171,0.992981096,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-09-04
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.90279783,-0.430065202,0.776523863,-0.630087844,0.234886046,0.972022914,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-09-05
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.90279783,-0.430065202,0.776523863,-0.630087844,0.234886046,0.972022914,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-09-06
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.90279783,-0.430065202,0.776523863,-0.630087844,0.234886046,0.972022914,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-09-07
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.90279783,-0.430065202,0.776523863,-0.630087844,0.234886046,0.972022914,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-09-08
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.90279783,-0.430065202,0.776523863,-0.630087844,0.234886046,0.972022914,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-09-09
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.90279783,-0.430065202,0.776523863,-0.630087844,0.234886046,0.972022914,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-09-10
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.90279783,-0.430065202,0.776523863,-0.630087844,0.234886046,0.972022914,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-09-11
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.947326354,-0.320269854,0.606800146,-0.794854441,0.558646766,0.829405685,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-09-12
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.947326354,-0.320269854,0.606800146,-0.794854441,0.558646766,0.829405685,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-09-13
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.947326354,-0.320269854,0.606800146,-0.794854441,0.558646766,0.829405685,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-09-14
2138027,0,0,0,0,0,1,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.947326354,-0.320269854,0.606800146,-0.794854441,0.558646766,0.829405685,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-09-15
2138027,0,0,0,0,0,1,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.947326354,-0.320269854,0.606800146,-0.794854441,0.558646766,0.829405685,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-09-16
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.947326354,-0.320269854,0.606800146,-0.794854441,0.558646766,0.829405685,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-09-17
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.947326354,-0.320269854,0.606800146,-0.794854441,0.558646766,0.829405685,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-09-18
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.978556492,-0.205978619,0.403123429,-0.915145617,0.812486878,0.582979479,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-09-19
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.978556492,-0.205978619,0.403123429,-0.915145617,0.812486878,0.582979479,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-09-20
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.978556492,-0.205978619,0.403123429,-0.915145617,0.812486878,0.582979479,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-09-21
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.978556492,-0.205978619,0.403123429,-0.915145617,0.812486878,0.582979479,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-09-22
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.978556492,-0.205978619,0.403123429,-0.915145617,0.812486878,0.582979479,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-09-23
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.978556492,-0.205978619,0.403123429,-0.915145617,0.812486878,0.582979479,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-09-24
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.978556492,-0.205978619,0.403123429,-0.915145617,0.812486878,0.582979479,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-09-25
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.996049843,-0.088795895,0.176890275,-0.984230578,0.964635582,0.263587166,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-09-26
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.996049843,-0.088795895,0.176890275,-0.984230578,0.964635582,0.263587166,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-09-27
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.996049843,-0.088795895,0.176890275,-0.984230578,0.964635582,0.263587166,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-09-28
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.996049843,-0.088795895,0.176890275,-0.984230578,0.964635582,0.263587166,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-09-29
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.996049843,-0.088795895,0.176890275,-0.984230578,0.964635582,0.263587166,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-09-30
2138027,0,0,0,0,0,0,1,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.996049843,-0.088795895,0.176890275,-0.984230578,0.964635582,0.263587166,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-10-01
2138027,0,0,0,0,0,0,1,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.996049843,-0.088795895,0.176890275,-0.984230578,0.964635582,0.263587166,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-10-02
2138027,0,0,0,0,0,0,1,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.999560837,0.029633328,-0.059240628,-0.998243732,0.996049843,-0.088795895,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-10-03
2138027,0,0,0,0,0,0,1,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.999560837,0.029633328,-0.059240628,-0.998243732,0.996049843,-0.088795895,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-10-04
2138027,0,0,0,0,0,0,1,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.999560837,0.029633328,-0.059240628,-0.998243732,0.996049843,-0.088795895,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-10-05
2138027,0,0,0,0,0,0,1,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.999560837,0.029633328,-0.059240628,-0.998243732,0.996049843,-0.088795895,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-10-06
2138027,0,0,0,0,0,0,1,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.999560837,0.029633328,-0.059240628,-0.998243732,0.996049843,-0.088795895,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-10-07
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.999560837,0.029633328,-0.059240628,-0.998243732,0.996049843,-0.088795895,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-10-08
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.999560837,0.029633328,-0.059240628,-0.998243732,0.996049843,-0.088795895,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-10-09
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.989040187,0.147646564,-0.292056771,-0.956400984,0.90279783,-0.430065202,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-10-10
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.989040187,0.147646564,-0.292056771,-0.956400984,0.90279783,-0.430065202,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-10-11
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.989040187,0.147646564,-0.292056771,-0.956400984,0.90279783,-0.430065202,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-10-12
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.989040187,0.147646564,-0.292056771,-0.956400984,0.90279783,-0.430065202,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-10-13
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.989040187,0.147646564,-0.292056771,-0.956400984,0.90279783,-0.430065202,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-10-14
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.989040187,0.147646564,-0.292056771,-0.956400984,0.90279783,-0.430065202,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-10-15
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.989040187,0.147646564,-0.292056771,-0.956400984,0.90279783,-0.430065202,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-10-16
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.964635582,0.263587166,-0.508531119,-0.861043612,0.696551029,-0.717507257,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-10-17
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.964635582,0.263587166,-0.508531119,-0.861043612,0.696551029,-0.717507257,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-10-18
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.964635582,0.263587166,-0.508531119,-0.861043612,0.696551029,-0.717507257,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-10-19
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.964635582,0.263587166,-0.508531119,-0.861043612,0.696551029,-0.717507257,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-10-20
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.964635582,0.263587166,-0.508531119,-0.861043612,0.696551029,-0.717507257,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-10-21
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.964635582,0.263587166,-0.508531119,-0.861043612,0.696551029,-0.717507257,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-10-22
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.964635582,0.263587166,-0.508531119,-0.861043612,0.696551029,-0.717507257,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-10-23
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.926689607,0.375827582,-0.696551029,-0.717507257,0.403123429,-0.915145617,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-10-24
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.926689607,0.375827582,-0.696551029,-0.717507257,0.403123429,-0.915145617,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-10-25
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.926689607,0.375827582,-0.696551029,-0.717507257,0.403123429,-0.915145617,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-10-26
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.926689607,0.375827582,-0.696551029,-0.717507257,0.403123429,-0.915145617,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-10-27
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.926689607,0.375827582,-0.696551029,-0.717507257,0.403123429,-0.915145617,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-10-28
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.926689607,0.375827582,-0.696551029,-0.717507257,0.403123429,-0.915145617,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-10-29
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.926689607,0.375827582,-0.696551029,-0.717507257,0.403123429,-0.915145617,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-10-30
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.875734942,0.482792203,-0.845596004,-0.533823378,0.059240628,-0.998243732,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-10-31
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.875734942,0.482792203,-0.845596004,-0.533823378,0.059240628,-0.998243732,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-11-01
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.875734942,0.482792203,-0.845596004,-0.533823378,0.059240628,-0.998243732,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-11-02
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.875734942,0.482792203,-0.845596004,-0.533823378,0.059240628,-0.998243732,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-11-03
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.875734942,0.482792203,-0.845596004,-0.533823378,0.059240628,-0.998243732,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-11-04
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.875734942,0.482792203,-0.845596004,-0.533823378,0.059240628,-0.998243732,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-11-05
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.875734942,0.482792203,-0.845596004,-0.533823378,0.059240628,-0.998243732,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-11-06
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.812486878,0.582979479,-0.947326354,-0.320269854,-0.292056771,-0.956400984,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-11-07
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.812486878,0.582979479,-0.947326354,-0.320269854,-0.292056771,-0.956400984,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-11-08
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.812486878,0.582979479,-0.947326354,-0.320269854,-0.292056771,-0.956400984,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-11-09
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.812486878,0.582979479,-0.947326354,-0.320269854,-0.292056771,-0.956400984,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-11-10
2138027,0,0,0,0,0,0,0,1,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.812486878,0.582979479,-0.947326354,-0.320269854,-0.292056771,-0.956400984,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-11-11
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.812486878,0.582979479,-0.947326354,-0.320269854,-0.292056771,-0.956400984,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,0,2016-11-12
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.812486878,0.582979479,-0.947326354,-0.320269854,-0.292056771,-0.956400984,4.14E-13,1,8.27E-13,1,1.24E-12,1,0,2016-11-13
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.737833279,0.674983002,-0.996049843,-0.088795895,-0.606800146,-0.794854441,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,0,2016-11-14
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.737833279,0.674983002,-0.996049843,-0.088795895,-0.606800146,-0.794854441,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,0,2016-11-15
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.737833279,0.674983002,-0.996049843,-0.088795895,-0.606800146,-0.794854441,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,0,2016-11-16
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.737833279,0.674983002,-0.996049843,-0.088795895,-0.606800146,-0.794854441,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,0,2016-11-17
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.737833279,0.674983002,-0.996049843,-0.088795895,-0.606800146,-0.794854441,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,0,2016-11-18
